"﻿""symbol-id""",category-id,grammar,rated,tags,symbol-en,category-en,category-vi,symbol-vi,is-representative
1527,97,Noun,0,class office school stationery,glue_stick,Work and School Stationery,Văn phòng phẩm,keo khô dạng thỏi,0
1528,17,Noun,0,insect,gnat,Animal Spiders and Insects,Côn trùng,con muỗi mắt,0
1529,50,VerbComplex,0,,"go_through_door_,_to",Descriptive Direction,Hướng,đi qua cửa,0
1530,68,Noun,0,,goal,Sport Accessories,Phụ kiện thể thao,khung thành / mục tiêu,0
1531,85,Noun,0,celebration,gold_bar,Money,Tiền tệ,vàng miếng,1
1532,38,Noun,0,animal pet,goldfish,Animal Fish and Marine mammals,Động vật biển,cá vàng,0
1533,57,Noun,0,animal pet,goldfish_bowl,Animal Habitat,Môi trường sống,bể cá vàng tròn,1
1534,78,Noun,0,games sport,golf,Sport,Thể thao,môn golf,0
1535,68,Noun,0,,golf_club,Sport Accessories,Phụ kiện thể thao,gậy chơi golf,0
1536,93,Noun,0,,good,Descriptive State,Trạng thái,tốt,1
1537,26,Noun,0,,good_person,People Descriptive,Đặc điểm người,người tốt,0
1538,2,Noun,0,,good_to_drink,Food Feeding and eating,Ăn uống,có thể uống được / uống ngon,0
1539,2,Noun,0,,good_to_eat,Food Feeding and eating,Ăn uống,ăn được / ăn ngon,0
1540,2,Noun,0,,good_to_eat_2,Food Feeding and eating,Ăn uống,ăn được / ăn ngon 2,0
1541,13,Noun,0,animal bird pet wild,goose,Animal Birds,Chim,con ngỗng,0
1542,81,Noun,0,bird celebration food,goose_roast,Food Poultry,Thịt gà,ngỗng quay,0
1543,91,Noun,0,,gooseberry,Food Fruit,Trái cây,quả lý chua gai,0
1544,39,Noun,0,animal mammal wild zoo,gorilla,Animal Mammal,Động vật có vú,con khỉ đột,1
1545,5,Noun,0,,grains,Food Breads and baking,Bánh,các loại ngũ cốc / hạt,0
1546,44,Noun,0,family relationship relatives,grandfather,People Relationship,Gia đình,ông,0
1547,44,Noun,0,family relationship relatives,grandmother,People Relationship,Gia đình,bà,0
1548,44,Noun,0,family relationship relatives,grandparents,People Relationship,Gia đình,ông bà,0
1549,34,Noun,0,drink juice,grape_juice,Drink Type,Đồ uống,nước ép nho,0
1550,91,Noun,0,food fruit,grapefruit,Food Fruit,Trái cây,quả bưởi chùm,0
1551,34,Noun,0,drink juice,grapefruit_juice,Drink Type,Đồ uống,nước ép bưởi chùm,0
1552,91,Noun,0,food fruit,grapes,Food Fruit,Trái cây,quả nho,0
1553,88,Noun,0,,graph_column,Number Activity,Toán học,biểu đồ cột,0
1554,10,Noun,0,gardening plant,grass,Plants and Trees,Cây cối,cỏ,0
1555,60,Verb,0,cooking,"grate_,_to",Food Kitchen actions,Nấu ăn,bào nhỏ / mài,0
1556,63,Noun,0,cooking feeding kitchen,grater,Food Kitchen items,Nhà bếp,bàn bào,0
1557,52,Noun,0,,gravity,Science,Khoa học,trọng lực,0
1558,63,Noun,0,,gravy_boat,Food Kitchen items,Nhà bếp,thuyền đựng nước sốt thịt,0
1559,37,Noun,0,,"gravy_pour_,_to",Verb,Động từ,rót nước sốt thịt,0
1560,93,Noun,0,,great,Descriptive State,Trạng thái,tuyệt vời,0
1561,54,Noun,0,,green,Art Colour,Màu sắc,màu xanh lá,0
1562,71,Noun,0,food vegetable,green_beans,Food Vegetables and salads,Rau củ,đậu cô ve,0
1563,54,Noun,0,,green_dark,Art Colour,Màu sắc,màu xanh lá đậm,0
1564,54,Noun,0,,green_light,Art Colour,Màu sắc,màu xanh lá nhạt / đèn xanh,0
1565,61,Noun,0,job people profession work,greengrocer_1a,People Profession,Nghề nghiệp,người bán rau quả 1a,0
1566,61,Noun,0,job people profession work,greengrocer_1b,People Profession,Nghề nghiệp,người bán rau quả 1b,0
1567,61,Noun,0,job people profession work,greengrocer_2a,People Profession,Nghề nghiệp,người bán rau quả 2a,0
1568,61,Noun,0,job people profession work,greengrocer_2b,People Profession,Nghề nghiệp,người bán rau quả 2b,0
1569,54,Noun,0,,grey_dark,Art Colour,Màu sắc,màu xám đậm,0
1570,54,Noun,0,,grey_light,Art Colour,Màu sắc,màu xám nhạt,0
1571,60,Verb,0,cooking,"grill_,_to",Food Kitchen actions,Nấu ăn,nướng vỉ,0
1572,63,Noun,0,cooking kitchen,grill_pan,Food Kitchen items,Nhà bếp,chảo nướng có rãnh,0
1573,10,Noun,0,gardening,ground,Plants and Trees,Cây cối,mặt đất,0
1574,58,Noun,0,class office school,group_work,Work and School Subjects,Môn học,làm việc nhóm,0
1575,39,Noun,0,animal pet,guinea_pig,Animal Mammal,Động vật có vú,chuột lang nhà,0
1576,64,Noun,0,instrument music,guitar,Music Instrument,Nhạc cụ,đàn guitar,1
1577,18,Noun,0,body,gum,Healthcare Body parts,Cơ thể,nướu răng,0
1578,33,Noun,0,celebration,guy,Celebration Item,Đồ kỷ niệm,anh chàng,0
1579,77,Noun,0,celebration,Guy_Fawkes,Celebration Event,Sự kiện kỷ niệm,nhân vật Guy Fawkes,0
1580,78,Noun,0,class school,gym_1,Sport,Thể thao,phòng tập thể dục 1,0
1581,15,Noun,0,alphabet letter,H,Alphabet,Chữ cái,H,0
1582,15,Noun,0,alphabet letter,h_-_lower_case,Alphabet,Chữ cái,h - viết thường,0
1583,26,Noun,0,grooming,hair_bunches,People Descriptive,Đặc điểm người,tóc buộc hai bên,0
1584,35,Noun,0,grooming,hair_conditioner,Healthcare Grooming items,Đồ vệ sinh cá nhân,dầu xả tóc,0
1585,35,Noun,0,grooming,hair_curler,Healthcare Grooming items,Đồ vệ sinh cá nhân,lô cuốn tóc,0
1586,35,Noun,0,electric grooming,hair_curlers_electric,Healthcare Grooming items,Đồ vệ sinh cá nhân,máy uốn tóc điện,0
1587,35,Noun,0,electric grooming,hair_curling_tongs,Healthcare Grooming items,Đồ vệ sinh cá nhân,máy kẹp uốn tóc,0
1588,35,Noun,0,grooming,hair_dye,Healthcare Grooming items,Đồ vệ sinh cá nhân,thuốc nhuộm tóc,0
1589,35,Noun,0,grooming,hair_dye_1,Healthcare Grooming items,Đồ vệ sinh cá nhân,thuốc nhuộm tóc 1,0
1590,26,Noun,0,grooming,hair_plaits,People Descriptive,Đặc điểm người,tóc bím / tóc tết,0
1591,26,Noun,0,grooming,hair_ponytail,People Descriptive,Đặc điểm người,tóc đuôi ngựa,0
1592,35,Noun,0,grooming,hairbrush,Healthcare Grooming items,Đồ vệ sinh cá nhân,lược bàn tròn,0
1593,98,Noun,0,grooming,haircut,Healthcare Grooming activities,Vệ sinh cá nhân,cắt tóc,0
1594,35,Noun,0,electric grooming,hairdryer,Healthcare Grooming items,Đồ vệ sinh cá nhân,máy sấy tóc,0
1595,35,Noun,0,grooming,hairspray,Healthcare Grooming items,Đồ vệ sinh cá nhân,keo xịt tóc,0
1596,76,Noun,0,abstract position,half,Descriptive Quantity,Số lượng,một nửa,0
1597,77,Noun,0,celebration,Halloween,Celebration Event,Sự kiện kỷ niệm,Lễ Halloween,0
1598,80,Noun,0,food meat pork,ham,Food Meat,Thịt,thịt giăm bông,0
1599,80,Noun,0,,ham_packet,Food Meat,Thịt,gói thịt giăm bông,0
1600,1,Noun,0,food meat pork,hamburger,Food Meals and snacks,Ăn nhẹ,bánh hamburger,0
1601,1,Noun,0,,hamburger_carton,Food Meals and snacks,Ăn nhẹ,hộp giấy đựng hamburger,0
1602,24,Noun,0,DIY tools workshop,hammer,Tools Workshop,Dụng cụ xưởng,cái búa,1
1603,39,Noun,0,animal pet,hamster,Animal Mammal,Động vật có vú,chuột hamster,0
1604,14,Noun,0,animal,hamster_food,Animal Activity Feeding,Cho động vật ăn,thức ăn cho chuột hamster,0
1605,57,Noun,0,animal,hamster_maze,Animal Habitat,Môi trường sống,mê cung cho hamster,0
1606,67,Noun,0,clothes,hand_bag,Clothes Accessories,Phụ kiện quần áo,túi xách,0
1607,35,Noun,0,grooming,hand_cream,Healthcare Grooming items,Đồ vệ sinh cá nhân,kem dưỡng da tay,0
1608,63,Noun,0,cooking,hand_mixer,Food Kitchen items,Nhà bếp,máy đánh trứng cầm tay,0
1609,97,Noun,0,class office school stationery,hand_punch,Work and School Stationery,Văn phòng phẩm,dụng cụ bấm lỗ cầm tay,0
1610,67,Noun,0,equipment,handcuffs,Clothes Accessories,Phụ kiện quần áo,còng tay,0
1611,41,Noun,0,transport travel,handle_bars,Transport Road,Đường bộ,tay lái xe đạp,0
1612,26,Noun,0,,handsome,People Descriptive,Đặc điểm người,đẹp trai,1
1613,47,Noun,0,travel,hangar,Transport Air,Hàng không,nhà vòm máy bay,0
1614,67,Noun,0,clothes,hankerchief,Clothes Accessories,Phụ kiện quần áo,khăn tay,0
1615,7,Noun,0,emotion expression face feeling people woman,happy_lady,People Feelings,Cảm xúc,người phụ nữ vui vẻ,0
1616,7,Noun,0,emotion expression face feeling people,happy_man,People Feelings,Cảm xúc,người đàn ông vui vẻ,0
1617,93,Noun,0,abstract adjective,hard,Descriptive State,Trạng thái,cứng,0
1618,69,Noun,0,clothes hat,hard_hat,Clothes General,Quần áo,mũ bảo hộ,0
1619,39,Noun,0,animal wild,hare,Animal Mammal,Động vật có vú,con thỏ rừng,0
1620,33,Noun,0,celebration Christian,harvest,Celebration Item,Đồ kỷ niệm,vụ mùa thu hoạch,0
1621,53,Noun,0,celebration Christian,Harvest_Festival,Religion Festival,Lễ hội,Lễ hội Thu hoạch,0
1622,69,Noun,0,clothes hat,hat_-_ladies,Clothes General,Quần áo,mũ nữ,0
1623,69,Noun,0,clothes hat,hat_-_mans,Clothes General,Quần áo,mũ nam,0
1624,33,Noun,0,celebration Christian,hat_Christmas,Celebration Item,Đồ kỷ niệm,mũ Giáng Sinh,0
1625,76,Noun,0,,hat_too_big,Descriptive Quantity,Số lượng,mũ quá rộng,0
1626,33,Noun,0,celebration,haunted_house,Celebration Item,Đồ kỷ niệm,nhà ma ám,0
1627,8,Noun,0,,hazelnut,Food Nuts,Các loại hạt,hạt phỉ,0
1628,18,Noun,0,body,head,Healthcare Body parts,Cơ thể,đầu,0
1629,61,Noun,0,job people profession work,head_teacher_1a,People Profession,Nghề nghiệp,hiệu trưởng 1a,0
1630,61,Noun,0,job people profession work,head_teacher_1b,People Profession,Nghề nghiệp,hiệu trưởng 1b,0
1631,61,Noun,0,job people profession work,head_teacher_2a,People Profession,Nghề nghiệp,hiệu trưởng 2a,0
1632,61,Noun,0,job people profession work,head_teacher_2b,People Profession,Nghề nghiệp,hiệu trưởng 2b,0
1633,87,Noun,0,clinic health hospital medical,headache,Healthcare Medical conditions,Tình trạng,đau đầu,1
1634,35,Noun,0,,headband,Healthcare Grooming items,Đồ vệ sinh cá nhân,băng đô cài tóc,0
1635,66,Noun,0,,headboard,Building Furniture,Nội thất,tấm đầu giường,0
1636,41,Noun,0,transport travel vehicle,headlamp,Transport Road,Đường bộ,đèn đeo trán,0
1637,3,Noun,0,electric,headmouse,Communication Aid,bảng giao tiếp,chuột điều khiển bằng đầu,0
1638,31,Noun,0,electric,headphones,Electrical Media,Đồ điện tử,tai nghe chụp tai,0
1639,3,Noun,0,,headpointer_2,Communication Aid,bảng giao tiếp,gậy chỉ ngón đeo đầu 2,0
1640,87,Noun,0,clinic health hospital medical,healthy,Healthcare Medical conditions,Tình trạng,khỏe mạnh,0
1641,18,Verb,0,body,"hear_,_to",Healthcare Body parts,Cơ thể,nghe thấy,0
1642,36,Noun,0,clinic health hospital medical,hearing_aid_1,Healthcare Medical items,Đồ y tế,máy trợ thính 1,0
1643,36,Noun,0,clinic health hospital medical,hearing_aid_2,Healthcare Medical items,Đồ y tế,máy trợ thính 2,0
1644,18,Noun,0,body,heart,Healthcare Body parts,Cơ thể,trái tim,0
1645,49,Noun,0,,heart_shape,Descriptive Shape,Hình dạng,hình trái tim,0
1646,60,Verb,0,cooking,"heat_,_to",Food Kitchen actions,Nấu ăn,làm nóng,0
1647,76,Noun,0,,heavy,Descriptive Quantity,Số lượng,nặng,0
1648,10,Noun,0,gardening plant,hedge,Plants and Trees,Cây cối,hàng rào cây xanh,0
1649,23,Noun,0,gardening,hedge_cutters,Tools Garden,Dụng cụ làm vườn,kéo cắt tỉa hàng rào,0
1650,39,Noun,0,animal wild,hedgehog,Animal Mammal,Động vật có vú,con nhím,0
1651,18,Noun,0,,heel,Healthcare Body parts,Cơ thể,gót chân,0
1652,69,Noun,0,clothes footwear,heel_of_shoe,Clothes General,Quần áo,gót giày,0
1653,47,Noun,0,transport travel,helicopter,Transport Air,Hàng không,máy bay trực thăng,0
1655,70,Noun,0,sport,helmet,Clothes Sport,Quần áo thể thao,mũ bảo hiểm,0
1656,69,Noun,0,equipment uniform,helmet_pilot,Clothes General,Quần áo,mũ bảo hiểm phi công,0
1657,49,Noun,0,maths shape,heptagon,Descriptive Shape,Hình dạng,hình thất giác,0
1658,13,Noun,0,animal bird,heron,Animal Birds,Chim,con diệc,0
1659,49,Noun,0,maths shape,hexagon,Descriptive Shape,Hình dạng,hình lục giác,0
1660,76,Noun,0,abstract adjective position,high,Descriptive Quantity,Số lượng,cao,0
1661,66,Noun,0,home house,high_chair,Building Furniture,Nội thất,ghế ăn cao của bé,0
1662,100,Noun,0,direction position,highest,Descriptive Position,Vị trí,cao nhất,0
1663,18,Noun,0,,hip,Healthcare Body parts,Cơ thể,hông,0
1664,39,Noun,0,animal mammal wild zoo,hippopotamus,Animal Mammal,Động vật có vú,con hà mã,0
1665,18,Noun,0,,hips,Healthcare Body parts,Cơ thể,phần hông,0
1666,58,Noun,0,class school,history,Work and School Subjects,Môn học,lịch sử,0
1667,83,Noun,0,class school,history_class,Work and School Timetable,Thời khóa biểu,lớp học lịch sử,0
1668,23,Noun,0,gardening,hoe,Tools Garden,Dụng cụ làm vườn,cái cuốc,0
1669,36,Noun,0,clinic health hospital medical,hoist,Healthcare Medical items,Đồ y tế,thiết bị nâng đỡ người bệnh,0
1670,21,Noun,0,holiday,holdall,Holiday and travel,Du lịch,túi du lịch đa năng,0
1671,97,Noun,0,class office school stationery,hole_punch,Work and School Stationery,Văn phòng phẩm,dụng cụ dập lỗ,0
1672,97,Noun,0,,hole_punch_2,Work and School Stationery,Văn phòng phẩm,dụng cụ dập lỗ 2,0
1673,49,Noun,0,abstract adjective,hollow,Descriptive Shape,Hình dạng,rỗng ruột,0
1674,10,Noun,0,celebration,holly,Plants and Trees,Cây cối,cây ô rô,0
1675,51,Noun,0,,homepage,Computer Icon,Internet,trang chủ,0
1676,62,Noun,0,,honey,Food Ingredients,Nguyên liệu,mật ong,1
1677,69,Noun,0,clothes hat,hood_hoodie,Clothes General,Quần áo,mũ trùm áo hoodie,0
1678,69,Noun,0,clothes,hooded_top,Clothes General,Quần áo,áo có mũ trùm,0
1679,25,Noun,0,animal mammal,hoof,Animal Features,Đặc điểm động vật,móng guốc,0
1680,99,Verb,0,action,"hoover_,_to",Building Household tasks,Việc nhà,hút bụi,0
1681,25,Noun,0,animal mammal,horns,Animal Features,Đặc điểm động vật,sừng thú,0
1682,39,Noun,0,animal,horse,Animal Mammal,Động vật có vú,con ngựa,0
1683,23,Noun,0,gardening,hose,Tools Garden,Dụng cụ làm vườn,vòi tưới nước,0
1684,76,Noun,0,,hot,Descriptive Quantity,Số lượng,nóng,0
1685,47,Noun,0,transport travel,hot_air_balloon,Transport Air,Hàng không,khinh khí cầu,0
1686,35,Noun,0,grooming,hot_brush,Healthcare Grooming items,Đồ vệ sinh cá nhân,lược điện chải thẳng tóc,0
1687,34,Noun,0,drink,hot_chocolate,Drink Type,Đồ uống,sô-cô-la nóng,0
1688,1,Noun,0,,hot_dog,Food Meals and snacks,Ăn nhẹ,bánh mì kẹp xúc xích,0
1689,26,Noun,0,,hot_person,People Descriptive,Đặc điểm người,người bị nóng,0
1692,9,Noun,0,ask query question,how,Question,Câu hỏi,như thế nào,1
1693,76,Noun,0,ask query question,how_many,Descriptive Quantity,Số lượng,bao nhiêu,0
1694,75,Noun,0,,hundred,Number,Số,một trăm,0
1695,2,Noun,0,feeding,hungry,Food Feeding and eating,Ăn uống,đói bụng,1
1696,44,Noun,0,family relationship relatives,husband,People Relationship,Gia đình,chồng,0
1697,15,Noun,0,alphabet letter,I,Alphabet,Chữ cái,Tôi / tớ,0
1698,15,Noun,0,alphabet letter,i_-_lower_case,Alphabet,Chữ cái,i - viết thường,0
1699,92,Noun,0,dessert diary food,ice_cream,Food Sweets and desserts,Tráng miệng,kem,0
1700,92,Noun,0,,ice_cream_2,Food Sweets and desserts,Tráng miệng,kem 2,0
1701,92,Noun,0,dessert diary food,ice_cream_tub,Food Sweets and desserts,Tráng miệng,hộp kem,0
1702,92,Noun,0,food,ice_lolly,Food Sweets and desserts,Tráng miệng,kem que,0
1703,100,Noun,0,direction position,in,Descriptive Position,Vị trí,ở trong,0
1704,100,Noun,0,direction position,in_front,Descriptive Position,Vị trí,ở phía trước,0
1705,51,Noun,0,,inbox,Computer Icon,Internet,hộp thư đến,0
1706,97,Noun,0,class office school stationery,index_cards,Work and School Stationery,Văn phòng phẩm,thẻ mục lục,0
1707,62,Noun,0,,ingredients,Food Ingredients,Nguyên liệu,nguyên liệu nấu ăn,0
1708,36,Noun,0,clinic health hospital medical,inhaler,Healthcare Medical items,Đồ y tế,ống hít hen suyễn,0
1709,93,Noun,0,,inside_out,Descriptive State,Trạng thái,mặt trong ra ngoài / lộn ngược,0
1710,100,Noun,0,,inside_room,Descriptive Position,Vị trí,trong phòng,0
1711,51,Noun,0,,install_software,Computer Icon,Internet,cài đặt phần mềm,0
1712,3,Noun,0,communication,intellikeys,Communication Aid,bảng giao tiếp,bàn phím hỗ trợ Intellikeys,0
1713,51,Noun,0,,internet,Computer Icon,Internet,mạng internet,0
1714,18,Noun,0,body,intestine,Healthcare Body parts,Cơ thể,ruột,0
1715,27,Noun,0,,iPhone,Electrical Phone,Điện thoại,điện thoại iPhone,0
1716,31,Noun,0,electric,iPod,Electrical Media,Đồ điện tử,máy nghe nhạc iPod,0
1717,30,Noun,0,home house,iron,Building Contents,Đồ đạc,bàn là / chất sắt,0
1718,99,Verb,0,action,"iron_,_to",Building Household tasks,Việc nhà,là quần áo / ủi quần áo,0
1719,30,Noun,0,home house,ironing_board,Building Contents,Đồ đạc,cầu là quần áo,0
1720,76,Noun,0,,is_this_enough,Descriptive Quantity,Số lượng,như thế này đã đủ chưa,0
1721,61,Noun,0,job people profession work,IT_assistant_1a,People Profession,Nghề nghiệp,trợ lý tin học 1a,0
1722,61,Noun,0,job people profession work,IT_assistant_1b,People Profession,Nghề nghiệp,trợ lý tin học 1b,0
1723,61,Noun,0,job people profession work,IT_assistant_2a,People Profession,Nghề nghiệp,trợ lý tin học 2a,0
1724,61,Noun,0,job people profession work,IT_assistant_2b,People Profession,Nghề nghiệp,trợ lý tin học 2b,0
1725,83,Noun,0,class school,IT_class,Work and School Timetable,Thời khóa biểu,lớp học tin học,0
1726,95,Noun,0,class school,IT_room,Building School,Trường học,phòng máy tính,0
1727,87,Noun,0,clinic health hospital medical,itch,Healthcare Medical conditions,Tình trạng,bị ngứa,0
1728,10,Noun,0,celebration,ivy,Plants and Trees,Cây cối,cây thường xuân,0
1729,10,Noun,0,celebration,ivy_2,Plants and Trees,Cây cối,cây thường xuân 2,0
1730,15,Noun,0,alphabet letter,J,Alphabet,Chữ cái,J,0
1731,15,Noun,0,alphabet letter,j_-_lower_case,Alphabet,Chữ cái,j - viết thường,0
1732,29,Noun,0,play toys,jack_in_box,Leisure Toys,Đồ chơi giải trí,hộp đồ chơi chú hề nhảy lò xo,0
1733,69,Noun,0,clothes,jacket,Clothes General,Quần áo,áo khoác ngắn / áo vest,0
1734,69,Noun,0,clothes,jacket_-_mans,Clothes General,Quần áo,áo khoác nam,0
1735,69,Noun,0,clothes,jacket_2,Clothes General,Quần áo,áo khoác 2,0
1736,71,Noun,0,,jacket_potato_1,Food Vegetables and salads,Rau củ,khoai tây nướng cả vỏ 1,0
1737,92,Noun,0,,jam,Food Sweets and desserts,Tráng miệng,mứt trái cây,0
1738,92,Noun,0,cake dessert food,jam_tart,Food Sweets and desserts,Tráng miệng,bánh tart nhân mứt,0
1739,63,Noun,0,DIY tools workshop,jar,Food Kitchen items,Nhà bếp,lọ thủy tinh,0
1740,7,Noun,0,emotion expression face feeling people woman,jealous_lady,People Feelings,Cảm xúc,người phụ nữ ghen tị,0
1741,7,Noun,0,emotion expression face feeling people,jealous_man,People Feelings,Cảm xúc,người đàn ông ghen tị,0
1742,69,Noun,0,clothes,jeans,Clothes General,Quần áo,quần bò / jean,0
1743,41,Noun,0,transport travel vehicle,jeep,Transport Road,Đường bộ,xe jeep,1
1744,92,Noun,0,dessert food,jelly,Food Sweets and desserts,Tráng miệng,thạch,0
1745,92,Noun,0,food sweet,jelly_beans,Food Sweets and desserts,Tráng miệng,kẹo dẻo hạt đậu,0
1746,40,Noun,0,animal fish,jellyfish,Animal Other Invertebrates,Động vật không xương sống,con sứa,1
1747,65,Noun,0,celebration Christian Easter,Jesus,Religion Person,Nhân vật tôn giáo,Chúa Giê-su,1
1748,47,Noun,0,transport travel,jet_plane,Transport Air,Hàng không,máy bay phản lực,0
1749,90,Noun,0,clothes jewellery,jewellery,Clothes Jewellery,Trang sức,trang sức,0
1750,94,Noun,0,play toys,jigsaw_puzzle,Leisure Games,Trò chơi giải trí,trò chơi xếp hình ghép mảnh,0
1751,94,Noun,0,,jigsaw_puzzle_piece,Leisure Games,Trò chơi giải trí,mảnh ghép xếp hình,0
1752,65,Noun,0,celebration Christian Easter,Joseph,Religion Person,Nhân vật tôn giáo,Thánh Giuse,0
1753,3,Noun,0,electric,joystick_PennyGiles,Communication Aid,bảng giao tiếp,tay cầm điều khiển PennyGiles,0
1754,65,Noun,0,celebration Christian Easter,Judas,Religion Person,Nhân vật tôn giáo,Giu-đa,0
1755,78,Noun,0,games sport,judo,Sport,Thể thao,môn võ judo,0
1756,70,Noun,0,games sport,judo_belt,Clothes Sport,Quần áo thể thao,đai võ judo,0
1757,69,Noun,0,,jumper,Clothes General,Quần áo,áo len chui đầu,0
1758,73,Noun,0,equipment playground,jungle_gym,Leisure Playground,Sân chơi,khung leo trèo trẻ em,0
1759,79,Noun,0,astronomy planets,Jupiter,Science Astronomy,Thiên văn học,Sao Mộc,0
1760,15,Noun,0,alphabet letter,K,Alphabet,Chữ cái,K,0
1761,15,Noun,0,alphabet letter,k_-_lower_case,Alphabet,Chữ cái,k - viết thường,0
1762,39,Noun,0,animal mammal wild,kangaroo,Animal Mammal,Động vật có vú,con chuột túi,0
1763,1,Noun,0,,kebab,Food Meals and snacks,Ăn nhẹ,bánh mì thịt xiên nướng kebab,0
1764,57,Noun,0,animal,kennel,Animal Habitat,Môi trường sống,nhà cũi của chó,0
1765,63,Noun,0,electric,kettle,Food Kitchen items,Nhà bếp,ấm đun nước,0
1766,30,Noun,0,home house,key_1,Building Contents,Đồ đạc,chìa khóa 1,1
1767,30,Noun,0,home house,key_2,Building Contents,Đồ đạc,chìa khóa 2,0
1768,64,Noun,0,instrument music,keyboard_electric,Music Instrument,Nhạc cụ,đàn organ / bàn phím điện tử,0
1769,78,VerbComplex,0,games sport,"kick_ball_1_,_to",Sport,Thể thao,đá bóng 1,1
1770,78,VerbComplex,0,games sport,"kick_ball_2_,_to",Sport,Thể thao,đá bóng 2,0
1771,18,Noun,0,,kidneys,Healthcare Body parts,Cơ thể,thận,0
1772,38,Noun,0,animal mammal wild,killer_whale,Animal Fish and Marine mammals,Động vật biển,cá voi sát thủ,1
1773,29,Noun,0,play toys,kite,Leisure Toys,Đồ chơi giải trí,cái diều,0
1774,91,Noun,0,food fruit,kiwi,Food Fruit,Trái cây,quả kiwi / chim kiwi,0
1775,18,Noun,0,body,knee,Healthcare Body parts,Cơ thể,đầu gối,0
1776,69,Noun,0,clothes underwear,knickers,Clothes General,Quần áo,quần lót nữ,0
1777,63,Noun,0,cooking feeding kitchen utensil,knife,Food Kitchen items,Nhà bếp,con dao,0
1778,2,Noun,0,feeding utensil,knife_adapted,Food Feeding and eating,Ăn uống,dao hỗ trợ đặc biệt,0
1779,2,Noun,0,feeding utensil,knife_adapted_2,Food Feeding and eating,Ăn uống,dao hỗ trợ đặc biệt 2,0
1780,39,Noun,0,animal mammal,koala,Animal Mammal,Động vật có vú,gấu túi koala,0
1781,29,Noun,0,play toys,koosh_ball,Leisure Toys,Đồ chơi giải trí,bóng cao su dây tơ Koosh,0
1782,15,Noun,0,alphabet letter,L,Alphabet,Chữ cái,L,0
1783,15,Noun,0,alphabet letter,l_-_lower_case,Alphabet,Chữ cái,l - viết thường,0
1784,97,Noun,0,class office school stationery,labels,Work and School Stationery,Văn phòng phẩm,nhãn mác,0
1785,16,Noun,0,communication,ladies_toilet,Building Public,Công trình,nhà vệ sinh nữ,0
1786,63,Noun,0,cooking,ladle,Food Kitchen items,Nhà bếp,cái vá / muôi múc canh,0
1787,7,Noun,0,emotion expression face feeling people woman,lady_-_face,People Feelings,Cảm xúc,gương mặt phụ nữ,0
1788,34,Noun,0,alcohol drink,lager,Drink Type,Đồ uống,bia nhạt màu,0
1789,80,Noun,0,food lamb meat,lamb,Food Meat,Thịt,con cừu non / thịt cừu,0
1790,39,Noun,0,animal celebration Christian Easter farm food,lamb_2,Animal Mammal,Động vật có vú,con cừu non 2,0
1791,28,Noun,0,electric,lamp,Electrical General,Điện tử chung,đèn bàn,0
1792,30,Noun,0,,lampshade,Building Contents,Đồ đạc,chụp đèn,0
1793,30,Noun,0,,lampshade_2,Building Contents,Đồ đạc,chụp đèn 2,0
1794,28,Noun,0,,lantern,Electrical General,Điện tử chung,đèn lồng,0
1795,28,Noun,0,,lantern_2,Electrical General,Điện tử chung,đèn lồng 2,0
1796,55,Noun,0,electric,laptop,Electrical Computer,Máy tính,máy tính xách tay,0
1797,76,Noun,0,abstract adjective,large,Descriptive Quantity,Số lượng,lớn,0
1798,1,Noun,0,,lasagne,Food Meals and snacks,Ăn nhẹ,món mì lá Lasagna,0
1799,100,Noun,0,direction position,last,Descriptive Position,Vị trí,cuối cùng,0
1800,100,Noun,0,,last_2,Descriptive Position,Vị trí,cuối cùng 2,0
1801,82,Noun,0,calendar diary season time,last_month,Descriptive Time,Thời gian,tháng trước,0
1802,53,Noun,0,celebration Christian Easter,Last_Supper,Religion Festival,Lễ hội,Bữa Tiệc Ly,0
1803,7,Noun,0,emotion expression face feeling people woman,laughing_lady,People Feelings,Cảm xúc,người phụ nữ đang cười,0
1804,7,Noun,0,emotion expression face feeling people,laughing_man,People Feelings,Cảm xúc,người đàn ông đang cười,0
1805,30,Noun,0,home house,laundry_basket,Building Contents,Đồ đạc,giỏ đựng quần áo bẩn,0
1806,29,Noun,0,play toys,lava_lamp,Leisure Toys,Đồ chơi giải trí,đèn dung nham,0
1807,23,Noun,0,electric gardening,lawnmower,Tools Garden,Dụng cụ làm vườn,máy cắt cỏ,0
1808,11,Noun,0,animal,lead,Animal Activity Grooming,Chăm sóc động vật,dây dắt thú cưng / chì,0
1809,10,Noun,0,gardening plant,leaf,Plants and Trees,Cây cối,lá cây,0
1810,10,Noun,0,gardening plant,leaves,Plants and Trees,Cây cối,các lá cây,0
1811,71,Noun,0,food vegetable,leek,Food Vegetables and salads,Rau củ,tỏi tây / hành boa-rô,0
1812,50,Noun,0,direction position,left,Descriptive Direction,Hướng,bên trái,0
1813,55,Noun,0,,left_click,Electrical Computer,Máy tính,nhấp chuột trái,0
1814,18,Noun,0,,left_hand,Healthcare Body parts,Cơ thể,bàn tay trái,0
1815,18,Noun,0,body,leg,Healthcare Body parts,Cơ thể,chân,0
1816,69,Noun,0,clothes,leg_warmers,Clothes General,Quần áo,tất ống chân,0
